Date,Eco-Totem - Capital City Trail @ N. Shore Dr. ,Channel 1 IN (Eastbound) ,Channel 2 OUT (Westbound)
05/29/2016 06:45:00 PM,46,23,23
05/29/2016 07:00:00 PM,33,17,16
05/29/2016 07:15:00 PM,32,18,14
05/29/2016 07:30:00 PM,51,26,25
05/29/2016 07:45:00 PM,36,25,11
05/29/2016 08:00:00 PM,46,29,17
05/29/2016 08:15:00 PM,38,18,20
05/29/2016 08:30:00 PM,24,16,8
05/29/2016 08:45:00 PM,30,17,13
05/29/2016 09:00:00 PM,32,21,11
05/29/2016 09:15:00 PM,29,22,7
05/29/2016 09:30:00 PM,27,26,1
05/29/2016 09:45:00 PM,5,3,2
05/29/2016 10:00:00 PM,2,0,2
05/29/2016 10:15:00 PM,4,2,2
05/29/2016 10:30:00 PM,6,4,2
05/29/2016 10:45:00 PM,6,4,2
05/29/2016 11:00:00 PM,6,4,2
05/29/2016 11:15:00 PM,9,5,4
05/29/2016 11:30:00 PM,5,3,2
05/29/2016 11:45:00 PM,2,1,1
05/30/2016 12:00:00 AM,4,3,1
05/30/2016 12:15:00 AM,3,1,2
05/30/2016 12:30:00 AM,2,2,0
05/30/2016 12:45:00 AM,5,1,4
05/30/2016 01:00:00 AM,3,2,1
05/30/2016 01:15:00 AM,5,1,4
05/30/2016 01:30:00 AM,0,0,0
05/30/2016 01:45:00 AM,4,3,1
05/30/2016 02:00:00 AM,1,0,1
05/30/2016 02:15:00 AM,1,0,1
05/30/2016 02:30:00 AM,0,0,0
05/30/2016 02:45:00 AM,1,1,0
05/30/2016 03:00:00 AM,1,0,1
05/30/2016 03:15:00 AM,1,0,1
05/30/2016 03:30:00 AM,0,0,0
05/30/2016 03:45:00 AM,0,0,0
05/30/2016 04:00:00 AM,0,0,0
05/30/2016 04:15:00 AM,0,0,0
05/30/2016 04:30:00 AM,2,2,0
05/30/2016 04:45:00 AM,0,0,0
05/30/2016 05:00:00 AM,1,0,1
05/30/2016 05:15:00 AM,1,0,1
05/30/2016 05:30:00 AM,1,1,0
05/30/2016 05:45:00 AM,4,3,1
05/30/2016 06:00:00 AM,6,2,4
05/30/2016 06:15:00 AM,4,3,1
05/30/2016 06:30:00 AM,9,6,3
05/30/2016 06:45:00 AM,8,6,2
05/30/2016 07:00:00 AM,6,1,5
05/30/2016 07:15:00 AM,10,6,4
05/30/2016 07:30:00 AM,20,12,8
05/30/2016 07:45:00 AM,18,9,9
05/30/2016 08:00:00 AM,32,9,23
05/30/2016 08:15:00 AM,32,20,12
05/30/2016 08:30:00 AM,43,18,25
05/30/2016 08:45:00 AM,87,58,29
05/30/2016 09:00:00 AM,42,21,21
05/30/2016 09:15:00 AM,65,41,24
05/30/2016 09:30:00 AM,65,32,33
05/30/2016 09:45:00 AM,62,35,27
05/30/2016 10:00:00 AM,77,32,45
05/30/2016 10:15:00 AM,97,60,37
05/30/2016 10:30:00 AM,92,45,47
05/30/2016 10:45:00 AM,70,38,32
05/30/2016 11:00:00 AM,119,39,80
05/30/2016 11:15:00 AM,93,37,56
05/30/2016 11:30:00 AM,86,46,40
05/30/2016 11:45:00 AM,122,53,69
05/30/2016 12:00:00 PM,115,73,42
05/30/2016 12:15:00 PM,119,67,52
05/30/2016 12:30:00 PM,92,51,41
05/30/2016 12:45:00 PM,113,54,59
05/30/2016 01:00:00 PM,121,61,60
05/30/2016 01:15:00 PM,94,38,56
05/30/2016 01:30:00 PM,113,61,52
05/30/2016 01:45:00 PM,97,63,34
05/30/2016 02:00:00 PM,123,69,54
05/30/2016 02:15:00 PM,118,63,55
05/30/2016 02:30:00 PM,103,57,46
05/30/2016 02:45:00 PM,96,56,40
05/30/2016 03:00:00 PM,76,38,38
05/30/2016 03:15:00 PM,99,55,44
05/30/2016 03:30:00 PM,90,40,50
05/30/2016 03:45:00 PM,100,54,46
05/30/2016 04:00:00 PM,92,56,36
05/30/2016 04:15:00 PM,90,55,35
05/30/2016 04:30:00 PM,90,50,40
05/30/2016 04:45:00 PM,72,34,38
05/30/2016 05:00:00 PM,77,48,29
05/30/2016 05:15:00 PM,52,33,19
05/30/2016 05:30:00 PM,72,44,28
05/30/2016 05:45:00 PM,63,48,15
05/30/2016 06:00:00 PM,66,35,31
05/30/2016 06:15:00 PM,74,49,25
05/30/2016 06:30:00 PM,52,35,17
05/30/2016 06:45:00 PM,57,31,26
05/30/2016 07:00:00 PM,38,18,20
05/30/2016 07:15:00 PM,31,18,13
05/30/2016 07:30:00 PM,32,22,10
05/30/2016 07:45:00 PM,37,20,17
05/30/2016 08:00:00 PM,42,20,22
05/30/2016 08:15:00 PM,39,18,21
05/30/2016 08:30:00 PM,32,17,15
05/30/2016 08:45:00 PM,21,14,7
05/30/2016 09:00:00 PM,19,13,6
05/30/2016 09:15:00 PM,17,9,8
05/30/2016 09:30:00 PM,8,4,4
05/30/2016 09:45:00 PM,6,4,2
05/30/2016 10:00:00 PM,11,5,6
05/30/2016 10:15:00 PM,12,7,5
05/30/2016 10:30:00 PM,6,4,2
05/30/2016 10:45:00 PM,3,2,1
05/30/2016 11:00:00 PM,8,1,7
05/30/2016 11:15:00 PM,4,3,1
05/30/2016 11:30:00 PM,2,1,1
05/30/2016 11:45:00 PM,1,0,1
05/31/2016 12:00:00 AM,3,1,2
05/31/2016 12:15:00 AM,3,2,1
05/31/2016 12:30:00 AM,2,2,0
05/31/2016 12:45:00 AM,0,0,0
05/31/2016 01:00:00 AM,0,0,0
05/31/2016 01:15:00 AM,2,1,1
05/31/2016 01:30:00 AM,1,1,0
05/31/2016 01:45:00 AM,0,0,0
05/31/2016 02:00:00 AM,0,0,0
05/31/2016 02:15:00 AM,1,1,0
05/31/2016 02:30:00 AM,0,0,0
05/31/2016 02:45:00 AM,0,0,0
05/31/2016 03:00:00 AM,0,0,0
05/31/2016 03:15:00 AM,0,0,0
05/31/2016 03:30:00 AM,0,0,0
05/31/2016 03:45:00 AM,1,0,1
05/31/2016 04:00:00 AM,0,0,0
05/31/2016 04:15:00 AM,1,0,1
05/31/2016 04:30:00 AM,1,1,0
05/31/2016 04:45:00 AM,2,1,1
05/31/2016 05:00:00 AM,1,1,0
05/31/2016 05:15:00 AM,7,3,4
05/31/2016 05:30:00 AM,3,2,1
05/31/2016 05:45:00 AM,8,4,4
05/31/2016 06:00:00 AM,12,7,5
05/31/2016 06:15:00 AM,18,6,12
05/31/2016 06:30:00 AM,32,17,15
05/31/2016 06:45:00 AM,30,18,12
05/31/2016 07:00:00 AM,19,9,10
05/31/2016 07:15:00 AM,43,14,29
05/31/2016 07:30:00 AM,46,16,30
05/31/2016 07:45:00 AM,55,23,32
05/31/2016 08:00:00 AM,56,24,32
05/31/2016 08:15:00 AM,41,28,13
05/31/2016 08:30:00 AM,43,15,28
05/31/2016 08:45:00 AM,53,24,29
05/31/2016 09:00:00 AM,33,15,18
05/31/2016 09:15:00 AM,36,11,25
05/31/2016 09:30:00 AM,24,12,12
05/31/2016 09:45:00 AM,35,14,21
05/31/2016 10:00:00 AM,30,14,16
05/31/2016 10:15:00 AM,28,12,16
05/31/2016 10:30:00 AM,22,9,13
05/31/2016 10:45:00 AM,31,18,13
05/31/2016 11:00:00 AM,25,14,11
05/31/2016 11:15:00 AM,25,14,11
05/31/2016 11:30:00 AM,24,18,6
05/31/2016 11:45:00 AM,20,15,5
05/31/2016 12:00:00 PM,14,5,9
05/31/2016 12:15:00 PM,7,6,1
05/31/2016 12:30:00 PM,3,3,0
05/31/2016 12:45:00 PM,5,3,2
05/31/2016 01:00:00 PM,7,3,4
05/31/2016 01:15:00 PM,5,2,3
05/31/2016 01:30:00 PM,12,7,5
05/31/2016 01:45:00 PM,4,2,2
05/31/2016 02:00:00 PM,10,5,5
05/31/2016 02:15:00 PM,6,2,4
05/31/2016 02:30:00 PM,7,2,5
05/31/2016 02:45:00 PM,6,5,1
05/31/2016 03:00:00 PM,16,8,8
05/31/2016 03:15:00 PM,11,8,3
05/31/2016 03:30:00 PM,17,10,7
05/31/2016 03:45:00 PM,24,16,8
05/31/2016 04:00:00 PM,36,17,19
05/31/2016 04:15:00 PM,34,15,19
05/31/2016 04:30:00 PM,54,37,17
05/31/2016 04:45:00 PM,62,36,26
05/31/2016 05:00:00 PM,53,31,22
05/31/2016 05:15:00 PM,71,45,26
05/31/2016 05:30:00 PM,69,44,25
05/31/2016 05:45:00 PM,58,41,17
05/31/2016 06:00:00 PM,41,27,14
05/31/2016 06:15:00 PM,55,37,18
05/31/2016 06:30:00 PM,38,25,13
05/31/2016 06:45:00 PM,31,21,10
05/31/2016 07:00:00 PM,27,13,14
05/31/2016 07:15:00 PM,25,15,10
05/31/2016 07:30:00 PM,37,30,7
05/31/2016 07:45:00 PM,23,16,7
05/31/2016 08:00:00 PM,23,13,10
05/31/2016 08:15:00 PM,21,9,12
05/31/2016 08:30:00 PM,15,6,9
05/31/2016 08:45:00 PM,10,4,6
05/31/2016 09:00:00 PM,13,5,8
05/31/2016 09:15:00 PM,14,8,6
05/31/2016 09:30:00 PM,5,4,1
05/31/2016 09:45:00 PM,3,2,1
05/31/2016 10:00:00 PM,2,1,1
05/31/2016 10:15:00 PM,4,2,2
05/31/2016 10:30:00 PM,6,2,4
05/31/2016 10:45:00 PM,1,1,0
05/31/2016 11:00:00 PM,2,1,1
05/31/2016 11:15:00 PM,6,4,2
05/31/2016 11:30:00 PM,1,1,0
05/31/2016 11:45:00 PM,3,1,2
06/01/2016 12:00:00 AM,1,0,1
06/01/2016 12:15:00 AM,5,4,1
06/01/2016 12:30:00 AM,3,1,2
06/01/2016 12:45:00 AM,1,1,0
06/01/2016 01:00:00 AM,1,0,1
06/01/2016 01:15:00 AM,1,0,1
06/01/2016 01:30:00 AM,1,0,1
06/01/2016 01:45:00 AM,0,0,0
06/01/2016 02:00:00 AM,0,0,0
06/01/2016 02:15:00 AM,0,0,0
06/01/2016 02:30:00 AM,0,0,0
06/01/2016 02:45:00 AM,1,0,1
06/01/2016 03:00:00 AM,0,0,0
06/01/2016 03:15:00 AM,0,0,0
06/01/2016 03:30:00 AM,0,0,0
06/01/2016 03:45:00 AM,0,0,0
06/01/2016 04:00:00 AM,1,0,1
06/01/2016 04:15:00 AM,0,0,0
06/01/2016 04:30:00 AM,0,0,0
06/01/2016 04:45:00 AM,1,1,0
06/01/2016 05:00:00 AM,0,0,0
06/01/2016 05:15:00 AM,4,0,4
06/01/2016 05:30:00 AM,1,1,0
06/01/2016 05:45:00 AM,11,5,6
06/01/2016 06:00:00 AM,10,3,7
06/01/2016 06:15:00 AM,14,7,7
06/01/2016 06:30:00 AM,25,14,11
06/01/2016 06:45:00 AM,23,12,11
06/01/2016 07:00:00 AM,32,13,19
06/01/2016 07:15:00 AM,46,23,23
06/01/2016 07:30:00 AM,51,18,33
06/01/2016 07:45:00 AM,62,18,44
06/01/2016 08:00:00 AM,52,21,31
06/01/2016 08:15:00 AM,47,18,29
06/01/2016 08:30:00 AM,66,21,45
06/01/2016 08:45:00 AM,50,18,32
06/01/2016 09:00:00 AM,40,13,27
06/01/2016 09:15:00 AM,32,12,20
06/01/2016 09:30:00 AM,33,16,17
06/01/2016 09:45:00 AM,28,10,18
06/01/2016 10:00:00 AM,25,8,17
06/01/2016 10:15:00 AM,29,9,20
06/01/2016 10:30:00 AM,27,11,16
06/01/2016 10:45:00 AM,19,8,11
06/01/2016 11:00:00 AM,20,9,11
06/01/2016 11:15:00 AM,36,20,16
06/01/2016 11:30:00 AM,29,14,15
06/01/2016 11:45:00 AM,43,25,18
06/01/2016 12:00:00 PM,30,13,17
06/01/2016 12:15:00 PM,34,23,11
06/01/2016 12:30:00 PM,29,13,16
06/01/2016 12:45:00 PM,35,14,21
06/01/2016 01:00:00 PM,34,14,20
06/01/2016 01:15:00 PM,42,23,19
06/01/2016 01:30:00 PM,37,17,20
06/01/2016 01:45:00 PM,27,16,11
06/01/2016 02:00:00 PM,31,17,14
06/01/2016 02:15:00 PM,31,19,12
06/01/2016 02:30:00 PM,28,17,11
06/01/2016 02:45:00 PM,38,30,8
06/01/2016 03:00:00 PM,36,25,11
06/01/2016 03:15:00 PM,41,20,21
06/01/2016 03:30:00 PM,29,13,16
06/01/2016 03:45:00 PM,34,21,13
06/01/2016 04:00:00 PM,54,31,23
06/01/2016 04:15:00 PM,66,40,26
06/01/2016 04:30:00 PM,65,39,26
06/01/2016 04:45:00 PM,95,59,36
06/01/2016 05:00:00 PM,84,47,37
06/01/2016 05:15:00 PM,91,63,28
06/01/2016 05:30:00 PM,81,49,32
06/01/2016 05:45:00 PM,85,53,32
06/01/2016 06:00:00 PM,77,47,30
06/01/2016 06:15:00 PM,74,40,34
06/01/2016 06:30:00 PM,75,42,33
06/01/2016 06:45:00 PM,67,36,31
06/01/2016 07:00:00 PM,80,53,27
06/01/2016 07:15:00 PM,70,47,23
06/01/2016 07:30:00 PM,66,40,26
06/01/2016 07:45:00 PM,62,39,23
06/01/2016 08:00:00 PM,39,21,18
06/01/2016 08:15:00 PM,40,23,17
06/01/2016 08:30:00 PM,35,19,16
06/01/2016 08:45:00 PM,25,13,12
06/01/2016 09:00:00 PM,15,4,11
06/01/2016 09:15:00 PM,14,10,4
06/01/2016 09:30:00 PM,16,7,9
06/01/2016 09:45:00 PM,14,9,5
06/01/2016 10:00:00 PM,14,11,3
06/01/2016 10:15:00 PM,11,5,6
06/01/2016 10:30:00 PM,5,2,3
06/01/2016 10:45:00 PM,5,4,1
06/01/2016 11:00:00 PM,4,3,1
06/01/2016 11:15:00 PM,6,5,1
06/01/2016 11:30:00 PM,7,3,4
06/01/2016 11:45:00 PM,3,2,1
06/02/2016 12:00:00 AM,3,1,2
06/02/2016 12:15:00 AM,2,0,2
06/02/2016 12:30:00 AM,4,3,1
06/02/2016 12:45:00 AM,1,1,0
06/02/2016 01:00:00 AM,1,0,1
06/02/2016 01:15:00 AM,2,0,2
06/02/2016 01:30:00 AM,1,1,0
06/02/2016 01:45:00 AM,1,1,0
06/02/2016 02:00:00 AM,1,0,1
06/02/2016 02:15:00 AM,1,0,1
06/02/2016 02:30:00 AM,1,1,0
06/02/2016 02:45:00 AM,2,0,2
06/02/2016 03:00:00 AM,1,1,0
06/02/2016 03:15:00 AM,0,0,0
06/02/2016 03:30:00 AM,1,1,0
06/02/2016 03:45:00 AM,0,0,0
06/02/2016 04:00:00 AM,1,0,1
06/02/2016 04:15:00 AM,2,0,2
06/02/2016 04:30:00 AM,2,2,0
06/02/2016 04:45:00 AM,0,0,0
06/02/2016 05:00:00 AM,2,1,1
06/02/2016 05:15:00 AM,12,5,7
06/02/2016 05:30:00 AM,7,4,3
06/02/2016 05:45:00 AM,6,2,4
06/02/2016 06:00:00 AM,26,12,14
06/02/2016 06:15:00 AM,20,3,17
06/02/2016 06:30:00 AM,43,19,24
06/02/2016 06:45:00 AM,35,19,16
06/02/2016 07:00:00 AM,47,19,28
06/02/2016 07:15:00 AM,55,30,25
06/02/2016 07:30:00 AM,72,24,48
06/02/2016 07:45:00 AM,97,49,48
06/02/2016 08:00:00 AM,54,22,32
06/02/2016 08:15:00 AM,55,18,37
06/02/2016 08:30:00 AM,76,35,41
06/02/2016 08:45:00 AM,53,23,30
06/02/2016 09:00:00 AM,49,29,20
06/02/2016 09:15:00 AM,48,16,32
06/02/2016 09:30:00 AM,39,15,24
06/02/2016 09:45:00 AM,37,15,22
06/02/2016 10:00:00 AM,28,9,19
06/02/2016 10:15:00 AM,23,11,12
06/02/2016 10:30:00 AM,28,12,16
06/02/2016 10:45:00 AM,43,15,28
06/02/2016 11:00:00 AM,29,12,17
06/02/2016 11:15:00 AM,39,21,18
06/02/2016 11:30:00 AM,35,24,11
06/02/2016 11:45:00 AM,46,32,14
06/02/2016 12:00:00 PM,34,27,7
06/02/2016 12:15:00 PM,37,18,19
06/02/2016 12:30:00 PM,37,21,16
06/02/2016 12:45:00 PM,48,20,28
06/02/2016 01:00:00 PM,42,19,23
06/02/2016 01:15:00 PM,33,20,13
06/02/2016 01:30:00 PM,42,20,22
06/02/2016 01:45:00 PM,24,17,7
06/02/2016 02:00:00 PM,46,26,20
06/02/2016 02:15:00 PM,43,28,15
06/02/2016 02:30:00 PM,47,29,18
06/02/2016 02:45:00 PM,46,22,24
06/02/2016 03:00:00 PM,46,27,19
06/02/2016 03:15:00 PM,41,22,19
06/02/2016 03:30:00 PM,63,40,23
06/02/2016 03:45:00 PM,54,29,25
06/02/2016 04:00:00 PM,58,36,22
06/02/2016 04:15:00 PM,75,48,27
06/02/2016 04:30:00 PM,93,56,37
06/02/2016 04:45:00 PM,101,64,37
06/02/2016 05:00:00 PM,102,59,43
06/02/2016 05:15:00 PM,101,60,41
06/02/2016 05:30:00 PM,117,74,43
06/02/2016 05:45:00 PM,95,55,40
06/02/2016 06:00:00 PM,93,54,39
06/02/2016 06:15:00 PM,80,52,28
06/02/2016 06:30:00 PM,86,47,39
06/02/2016 06:45:00 PM,81,45,36
06/02/2016 07:00:00 PM,75,43,32
06/02/2016 07:15:00 PM,128,41,87
06/02/2016 07:30:00 PM,119,20,99
06/02/2016 07:45:00 PM,113,41,72
06/02/2016 08:00:00 PM,89,26,63
06/02/2016 08:15:00 PM,73,21,52
06/02/2016 08:30:00 PM,82,24,58
06/02/2016 08:45:00 PM,40,19,21
06/02/2016 09:00:00 PM,44,23,21
06/02/2016 09:15:00 PM,44,21,23
06/02/2016 09:30:00 PM,26,13,13
06/02/2016 09:45:00 PM,41,30,11
06/02/2016 10:00:00 PM,66,59,7
06/02/2016 10:15:00 PM,60,56,4
06/02/2016 10:30:00 PM,54,48,6
06/02/2016 10:45:00 PM,112,104,8
06/02/2016 11:00:00 PM,90,86,4
06/02/2016 11:15:00 PM,22,20,2
06/02/2016 11:30:00 PM,14,13,1
06/02/2016 11:45:00 PM,5,3,2
06/03/2016 12:00:00 AM,1,0,1
06/03/2016 12:15:00 AM,5,2,3
06/03/2016 12:30:00 AM,4,3,1
06/03/2016 12:45:00 AM,0,0,0
06/03/2016 01:00:00 AM,1,0,1
06/03/2016 01:15:00 AM,3,1,2
06/03/2016 01:30:00 AM,0,0,0
06/03/2016 01:45:00 AM,0,0,0
06/03/2016 02:00:00 AM,1,0,1
06/03/2016 02:15:00 AM,1,0,1
06/03/2016 02:30:00 AM,2,1,1
06/03/2016 02:45:00 AM,0,0,0
06/03/2016 03:00:00 AM,0,0,0
06/03/2016 03:15:00 AM,1,1,0
06/03/2016 03:30:00 AM,0,0,0
06/03/2016 03:45:00 AM,1,1,0
06/03/2016 04:00:00 AM,0,0,0
06/03/2016 04:15:00 AM,1,0,1
06/03/2016 04:30:00 AM,1,0,1
06/03/2016 04:45:00 AM,0,0,0
06/03/2016 05:00:00 AM,1,1,0
06/03/2016 05:15:00 AM,2,1,1
06/03/2016 05:30:00 AM,4,3,1
06/03/2016 05:45:00 AM,15,4,11
06/03/2016 06:00:00 AM,20,11,9
06/03/2016 06:15:00 AM,21,6,15
06/03/2016 06:30:00 AM,39,20,19
06/03/2016 06:45:00 AM,28,15,13
06/03/2016 07:00:00 AM,33,15,18
06/03/2016 07:15:00 AM,62,31,31
06/03/2016 07:30:00 AM,52,23,29
06/03/2016 07:45:00 AM,58,24,34
06/03/2016 08:00:00 AM,49,23,26
06/03/2016 08:15:00 AM,51,21,30
06/03/2016 08:30:00 AM,64,25,39
06/03/2016 08:45:00 AM,46,16,30
06/03/2016 09:00:00 AM,38,17,21
06/03/2016 09:15:00 AM,41,18,23
06/03/2016 09:30:00 AM,35,12,23
06/03/2016 09:45:00 AM,47,29,18
06/03/2016 10:00:00 AM,34,11,23
06/03/2016 10:15:00 AM,27,8,19
06/03/2016 10:30:00 AM,33,14,19
06/03/2016 10:45:00 AM,30,13,17
06/03/2016 11:00:00 AM,32,17,15
06/03/2016 11:15:00 AM,30,21,9
06/03/2016 11:30:00 AM,54,25,29
06/03/2016 11:45:00 AM,36,25,11
06/03/2016 12:00:00 PM,23,16,7
06/03/2016 12:15:00 PM,30,13,17
06/03/2016 12:30:00 PM,29,16,13
06/03/2016 12:45:00 PM,40,25,15
06/03/2016 01:00:00 PM,40,25,15
06/03/2016 01:15:00 PM,31,14,17
06/03/2016 01:30:00 PM,33,12,21
06/03/2016 01:45:00 PM,66,46,20
06/03/2016 02:00:00 PM,49,23,26
06/03/2016 02:15:00 PM,56,33,23
06/03/2016 02:30:00 PM,36,23,13
06/03/2016 02:45:00 PM,35,14,21
06/03/2016 03:00:00 PM,45,25,20
06/03/2016 03:15:00 PM,50,31,19
06/03/2016 03:30:00 PM,55,35,20
06/03/2016 03:45:00 PM,71,58,13
06/03/2016 04:00:00 PM,63,37,26
06/03/2016 04:15:00 PM,66,44,22
06/03/2016 04:30:00 PM,82,45,37
06/03/2016 04:45:00 PM,97,60,37
06/03/2016 05:00:00 PM,76,50,26
06/03/2016 05:15:00 PM,74,40,34
06/03/2016 05:30:00 PM,86,55,31
06/03/2016 05:45:00 PM,57,34,23
06/03/2016 06:00:00 PM,76,43,33
06/03/2016 06:15:00 PM,71,37,34
06/03/2016 06:30:00 PM,48,31,17
06/03/2016 06:45:00 PM,60,40,20
06/03/2016 07:00:00 PM,69,40,29
06/03/2016 07:15:00 PM,53,31,22
06/03/2016 07:30:00 PM,29,18,11
06/03/2016 07:45:00 PM,35,19,16
06/03/2016 08:00:00 PM,36,22,14
06/03/2016 08:15:00 PM,26,13,13
06/03/2016 08:30:00 PM,27,13,14
06/03/2016 08:45:00 PM,34,23,11
06/03/2016 09:00:00 PM,23,10,13
06/03/2016 09:15:00 PM,19,6,13
06/03/2016 09:30:00 PM,26,13,13
06/03/2016 09:45:00 PM,23,10,13
06/03/2016 10:00:00 PM,11,6,5
06/03/2016 10:15:00 PM,14,6,8
06/03/2016 10:30:00 PM,9,1,8
06/03/2016 10:45:00 PM,12,9,3
06/03/2016 11:00:00 PM,10,6,4
06/03/2016 11:15:00 PM,11,2,9
06/03/2016 11:30:00 PM,3,2,1
06/03/2016 11:45:00 PM,3,1,2
06/04/2016 12:00:00 AM,10,6,4
06/04/2016 12:15:00 AM,4,1,3
06/04/2016 12:30:00 AM,13,7,6
06/04/2016 12:45:00 AM,6,1,5
06/04/2016 01:00:00 AM,6,2,4
06/04/2016 01:15:00 AM,1,1,0
06/04/2016 01:30:00 AM,6,2,4
06/04/2016 01:45:00 AM,5,2,3
06/04/2016 02:00:00 AM,7,2,5
06/04/2016 02:15:00 AM,0,0,0
06/04/2016 02:30:00 AM,5,2,3
06/04/2016 02:45:00 AM,1,0,1
06/04/2016 03:00:00 AM,2,2,0
06/04/2016 03:15:00 AM,0,0,0
06/04/2016 03:30:00 AM,0,0,0
06/04/2016 03:45:00 AM,0,0,0
06/04/2016 04:00:00 AM,1,0,1
06/04/2016 04:15:00 AM,0,0,0
06/04/2016 04:30:00 AM,0,0,0
06/04/2016 04:45:00 AM,1,1,0
06/04/2016 05:00:00 AM,1,0,1
06/04/2016 05:15:00 AM,2,1,1
06/04/2016 05:30:00 AM,5,3,2
06/04/2016 05:45:00 AM,3,2,1
06/04/2016 06:00:00 AM,3,1,2
06/04/2016 06:15:00 AM,7,4,3
06/04/2016 06:30:00 AM,5,4,1
06/04/2016 06:45:00 AM,8,4,4
06/04/2016 07:00:00 AM,8,4,4
06/04/2016 07:15:00 AM,20,9,11
06/04/2016 07:30:00 AM,13,5,8
06/04/2016 07:45:00 AM,20,14,6
06/04/2016 08:00:00 AM,13,8,5
06/04/2016 08:15:00 AM,15,7,8
06/04/2016 08:30:00 AM,13,12,1
06/04/2016 08:45:00 AM,23,15,8
06/04/2016 09:00:00 AM,14,7,7
06/04/2016 09:15:00 AM,36,21,15
06/04/2016 09:30:00 AM,30,24,6
06/04/2016 09:45:00 AM,23,15,8
06/04/2016 10:00:00 AM,27,11,16
06/04/2016 10:15:00 AM,25,13,12
06/04/2016 10:30:00 AM,38,30,8
06/04/2016 10:45:00 AM,49,33,16
06/04/2016 11:00:00 AM,20,11,9
06/04/2016 11:15:00 AM,44,33,11
06/04/2016 11:30:00 AM,66,27,39
06/04/2016 11:45:00 AM,56,33,23
06/04/2016 12:00:00 PM,46,25,21
06/04/2016 12:15:00 PM,47,25,22
06/04/2016 12:30:00 PM,62,31,31
06/04/2016 12:45:00 PM,52,21,31
06/04/2016 01:00:00 PM,53,28,25
06/04/2016 01:15:00 PM,67,30,37
06/04/2016 01:30:00 PM,59,25,34
06/04/2016 01:45:00 PM,56,32,24
06/04/2016 02:00:00 PM,54,25,29
06/04/2016 02:15:00 PM,64,34,30
06/04/2016 02:30:00 PM,69,34,35
06/04/2016 02:45:00 PM,65,32,33
06/04/2016 03:00:00 PM,68,37,31
06/04/2016 03:15:00 PM,77,33,44
06/04/2016 03:30:00 PM,47,19,28
06/04/2016 03:45:00 PM,66,31,35
06/04/2016 04:00:00 PM,75,52,23
06/04/2016 04:15:00 PM,49,30,19
06/04/2016 04:30:00 PM,43,25,18
06/04/2016 04:45:00 PM,60,32,28
06/04/2016 05:00:00 PM,62,33,29
06/04/2016 05:15:00 PM,84,53,31
06/04/2016 05:30:00 PM,51,24,27
06/04/2016 05:45:00 PM,36,28,8
06/04/2016 06:00:00 PM,46,25,21
06/04/2016 06:15:00 PM,43,25,18
06/04/2016 06:30:00 PM,52,31,21
06/04/2016 06:45:00 PM,33,18,15
06/04/2016 07:00:00 PM,54,31,23
06/04/2016 07:15:00 PM,56,31,25
06/04/2016 07:30:00 PM,32,15,17
06/04/2016 07:45:00 PM,39,21,18
06/04/2016 08:00:00 PM,20,13,7
06/04/2016 08:15:00 PM,32,16,16
06/04/2016 08:30:00 PM,17,7,10
06/04/2016 08:45:00 PM,16,6,10
06/04/2016 09:00:00 PM,4,2,2
06/04/2016 09:15:00 PM,5,1,4
06/04/2016 09:30:00 PM,10,4,6
06/04/2016 09:45:00 PM,8,6,2
06/04/2016 10:00:00 PM,6,5,1
06/04/2016 10:15:00 PM,3,1,2
06/04/2016 10:30:00 PM,9,2,7
06/04/2016 10:45:00 PM,8,6,2
06/04/2016 11:00:00 PM,2,1,1
06/04/2016 11:15:00 PM,9,8,1
06/04/2016 11:30:00 PM,3,1,2
06/04/2016 11:45:00 PM,6,5,1
06/05/2016 12:00:00 AM,10,8,2
06/05/2016 12:15:00 AM,7,2,5
06/05/2016 12:30:00 AM,11,3,8
06/05/2016 12:45:00 AM,4,0,4
06/05/2016 01:00:00 AM,5,0,5
06/05/2016 01:15:00 AM,1,0,1
06/05/2016 01:30:00 AM,1,0,1
06/05/2016 01:45:00 AM,4,0,4
06/05/2016 02:00:00 AM,0,0,0
06/05/2016 02:15:00 AM,4,1,3
06/05/2016 02:30:00 AM,1,0,1
06/05/2016 02:45:00 AM,0,0,0
06/05/2016 03:00:00 AM,1,1,0
06/05/2016 03:15:00 AM,0,0,0
06/05/2016 03:30:00 AM,2,0,2
06/05/2016 03:45:00 AM,1,1,0
06/05/2016 04:00:00 AM,2,0,2
06/05/2016 04:15:00 AM,0,0,0
06/05/2016 04:30:00 AM,1,1,0
06/05/2016 04:45:00 AM,2,2,0
06/05/2016 05:00:00 AM,1,0,1
06/05/2016 05:15:00 AM,1,1,0
06/05/2016 05:30:00 AM,1,0,1
06/05/2016 05:45:00 AM,4,4,0
06/05/2016 06:00:00 AM,4,2,2
06/05/2016 06:15:00 AM,8,1,7
06/05/2016 06:30:00 AM,5,1,4
06/05/2016 06:45:00 AM,7,3,4
06/05/2016 07:00:00 AM,11,8,3
06/05/2016 07:15:00 AM,11,3,8
06/05/2016 07:30:00 AM,5,0,5
06/05/2016 07:45:00 AM,16,5,11
06/05/2016 08:00:00 AM,14,2,12
06/05/2016 08:15:00 AM,22,8,14
06/05/2016 08:30:00 AM,20,13,7
06/05/2016 08:45:00 AM,20,12,8
